HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,358UUM7WR3G0IT2VC3ZOTL1OP097RO,A7T06JMP6BTDS,Submitted,Tue Nov 26 09:38:43 PST 2019,Tue Nov 26 10:14:41 PST 2019,Fri Nov 29 10:14:41 PST 2019,,,,2158,0% (0/0),0% (0/0),0% (0/0),9.42455E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3M0BCWMB8Z9SS1M7OELALMV105EWB1,A2VA0NCPWJ8XZG,Submitted,Tue Nov 26 09:38:39 PST 2019,Tue Nov 26 09:48:34 PST 2019,Fri Nov 29 09:48:34 PST 2019,,,,595,0% (0/0),0% (0/0),0% (0/0),9.40655E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,39GHHAVOMJ4M1I1Z20S8OIVNOHP4J9,A2ZD06QDBVKF59,Submitted,Tue Nov 26 09:38:42 PST 2019,Tue Nov 26 09:52:16 PST 2019,Fri Nov 29 09:52:16 PST 2019,,,,814,0% (0/0),0% (0/0),0% (0/0),9.37574E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3RWE2M8QWLN1LKAJYXXY5MMRGQPN0T,A2ANOUOKGWGM2O,Submitted,Tue Nov 26 11:05:11 PST 2019,Tue Nov 26 11:29:45 PST 2019,Fri Nov 29 11:29:45 PST 2019,,,,1474,0% (0/0),0% (0/0),0% (0/0),9.34963E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3AMW0RGHOHF491E3FICOKNNZOYYNPX,A22DVMN2Y3XHWA,Submitted,Tue Nov 26 10:43:27 PST 2019,Tue Nov 26 11:16:27 PST 2019,Fri Nov 29 11:16:27 PST 2019,,,,1980,0% (0/0),0% (0/0),0% (0/0),9.32958E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3R08VXYT7G85QPJHBX9UGK95HGR7WW,AWVL6H3C9WL5X,Submitted,Tue Nov 26 10:17:34 PST 2019,Tue Nov 26 10:30:27 PST 2019,Fri Nov 29 10:30:27 PST 2019,,,,773,0% (0/0),0% (0/0),0% (0/0),9.31985E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3EJJQNKU9VIXBI87PCL0KYQI334RH9,A2E9NUZZ4S2VJ9,Submitted,Tue Nov 26 10:08:58 PST 2019,Tue Nov 26 10:26:10 PST 2019,Fri Nov 29 10:26:10 PST 2019,,,,1032,0% (0/0),0% (0/0),0% (0/0),9.31473E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3XCC1ODXDPOAOB7A828UTCIJUQ0RQ5,A2EQI1DDWL8JMV,Submitted,Tue Nov 26 09:38:38 PST 2019,Tue Nov 26 10:36:41 PST 2019,Fri Nov 29 10:36:41 PST 2019,,,,3483,0% (0/0),0% (0/0),0% (0/0),9.30225E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3TYCR1GOTGW8Z5DOQEUBYTLOT1WZLH,A3O9WZNVQSQC1S,Submitted,Tue Nov 26 09:38:56 PST 2019,Tue Nov 26 09:56:14 PST 2019,Fri Nov 29 09:56:14 PST 2019,,,,1038,0% (0/0),0% (0/0),0% (0/0),9.28078E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3OWEPKL08DPF3VA3JWI7K1WEO3K7N0,A27VFM67RPD2L5,Submitted,Tue Nov 26 10:11:14 PST 2019,Tue Nov 26 10:39:09 PST 2019,Fri Nov 29 10:39:09 PST 2019,,,,1675,0% (0/0),0% (0/0),0% (0/0),9.25814E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3PJUZCGDJATYE7BSSRR8G0XPUY989P,A3N90E4Y3JUPOJ,Submitted,Tue Nov 26 09:39:13 PST 2019,Tue Nov 26 09:54:13 PST 2019,Fri Nov 29 09:54:13 PST 2019,,,,900,0% (0/0),0% (0/0),0% (0/0),9.25345E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3ERMJ6L4D259LDP37V377M7EJD9M7E,A1CY7IOJ9YH136,Submitted,Tue Nov 26 10:06:39 PST 2019,Tue Nov 26 10:17:05 PST 2019,Fri Nov 29 10:17:05 PST 2019,,,,626,0% (0/0),0% (0/0),0% (0/0),9.18588E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,34HJIJKLP99VSD1TJP6RR66HJ4W4VU,A3G1X3IP2VM4IK,Submitted,Tue Nov 26 09:38:56 PST 2019,Tue Nov 26 10:37:15 PST 2019,Fri Nov 29 10:37:15 PST 2019,,,,3499,0% (0/0),0% (0/0),0% (0/0),9.17932E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3TE3O85734LTWS5P6RITXUKGELW2RE,A1JJYY622DGE5L,Submitted,Tue Nov 26 10:45:07 PST 2019,Tue Nov 26 10:56:10 PST 2019,Fri Nov 29 10:56:10 PST 2019,,,,663,0% (0/0),0% (0/0),0% (0/0),9.17061E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LUY3GC633DF6GMGZBVZOQ19OIL7PW,A2WTOTXURSH2LR,Submitted,Tue Nov 26 09:38:42 PST 2019,Tue Nov 26 09:51:46 PST 2019,Fri Nov 29 09:51:46 PST 2019,,,,784,0% (0/0),0% (0/0),0% (0/0),9.15106E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3IXQG4FA2XBHG59ZV3BI72NQ25VB9U,A1198W1SPF1R4,Submitted,Tue Nov 26 13:14:24 PST 2019,Tue Nov 26 13:51:26 PST 2019,Fri Nov 29 13:51:26 PST 2019,,,,2222,0% (0/0),0% (0/0),0% (0/0),9.14252E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,35L9RVQFCSVPRA0OT6G5P9D2A3SHUP,AF71KE72CA8H6,Submitted,Tue Nov 26 11:34:17 PST 2019,Tue Nov 26 11:52:21 PST 2019,Fri Nov 29 11:52:21 PST 2019,,,,1084,0% (0/0),0% (0/0),0% (0/0),9.12677E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3RANCT1ZVJUF0XX2TE693YA4FQQBU6,AZ62O8KDF3EYR,Submitted,Tue Nov 26 12:00:54 PST 2019,Tue Nov 26 12:16:28 PST 2019,Fri Nov 29 12:16:28 PST 2019,,,,934,0% (0/0),0% (0/0),0% (0/0),9.04163E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3LO69W1SU7Q88OIJ0M6MDM5IICDLGR,A1ZJLRH64XQTUV,Submitted,Tue Nov 26 10:57:48 PST 2019,Tue Nov 26 11:41:18 PST 2019,Fri Nov 29 11:41:18 PST 2019,,,,2610,0% (0/0),0% (0/0),0% (0/0),9.03306E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3TOK3KHVJXVXLGAFKBIKZQWJEDP7OF,APRZ7BR8C0ZMQ,Submitted,Tue Nov 26 09:38:53 PST 2019,Tue Nov 26 09:57:54 PST 2019,Fri Nov 29 09:57:54 PST 2019,,,,1141,0% (0/0),0% (0/0),0% (0/0),8.9724E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3MX2NQ3YCD75SLAOX9QJKJ9GZCIX5G,A20XJDZ9VQPAHK,Submitted,Tue Nov 26 11:41:07 PST 2019,Tue Nov 26 11:51:15 PST 2019,Fri Nov 29 11:51:15 PST 2019,,,,608,0% (0/0),0% (0/0),0% (0/0),8.93192E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3WMINLGALFGEVTBA19LDEH4SQ7CCAE,A377Z6WOJ4Q8Y4,Submitted,Tue Nov 26 10:39:33 PST 2019,Tue Nov 26 10:50:02 PST 2019,Fri Nov 29 10:50:02 PST 2019,,,,629,0% (0/0),0% (0/0),0% (0/0),8.82569E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3GFK2QRXXDUQ3L5YN4UXI0V9QAAW5K,A2CA2CUWD2BH07,Submitted,Tue Nov 26 13:21:25 PST 2019,Tue Nov 26 14:07:01 PST 2019,Fri Nov 29 14:07:01 PST 2019,,,,2736,0% (0/0),0% (0/0),0% (0/0),8.80311E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,33PPO7FECZS3630MDT81FLATOFUDIK,A1G623UHUNM2QV,Submitted,Tue Nov 26 10:49:11 PST 2019,Tue Nov 26 11:32:30 PST 2019,Fri Nov 29 11:32:30 PST 2019,,,,2599,0% (0/0),0% (0/0),0% (0/0),8.79295E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3WETL7AQWXLTCN3ADKJVD3KCSH853F,A3JKTMLUUCR46A,Submitted,Tue Nov 26 10:54:10 PST 2019,Tue Nov 26 11:21:36 PST 2019,Fri Nov 29 11:21:36 PST 2019,,,,1646,0% (0/0),0% (0/0),0% (0/0),8.75562E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3JC6VJ2SAFWTW82VMZY50BYIYRZ5AA,A2R40R4O6G0YBY,Submitted,Tue Nov 26 10:44:49 PST 2019,Tue Nov 26 10:54:45 PST 2019,Fri Nov 29 10:54:45 PST 2019,,,,596,0% (0/0),0% (0/0),0% (0/0),8.74866E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3EICBYG6489PWMEEVFYQ7G7BGU6CJU,A22Y071U8BGXDF,Submitted,Tue Nov 26 10:50:00 PST 2019,Tue Nov 26 11:08:43 PST 2019,Fri Nov 29 11:08:43 PST 2019,,,,1123,0% (0/0),0% (0/0),0% (0/0),8.74746E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,336YQZE83ZRUY9BKJ2OA92TIS7EM5Z,A255C5NDOBXZEC,Submitted,Tue Nov 26 10:41:14 PST 2019,Tue Nov 26 11:32:41 PST 2019,Fri Nov 29 11:32:41 PST 2019,,,,3087,0% (0/0),0% (0/0),0% (0/0),8.63885E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,337RC3OW09FRQL8EPH58DN8S5RZLVE,A15F0IM3OS0NJG,Submitted,Tue Nov 26 10:40:08 PST 2019,Tue Nov 26 11:32:42 PST 2019,Fri Nov 29 11:32:42 PST 2019,,,,3154,0% (0/0),0% (0/0),0% (0/0),8.63885E+11,x,
3R0WOCG22PM5TAXSH8SDA43I3F8DU1,3CM00QMEUOZ3PWG1WD4H616EE39W6Z,Watch a short video and fill out a short survey in response,We are conducting an academic study about causality. We need to understand your opinion about a specific subject after viewing a short video. This survey is limited to US participants only.,"survey, video, causality",$1.00 ,Tue Nov 26 09:38:17 PST 2019,347,BatchId:3849722;OriginalHitTemplateId:920937340;,3600,259200,Tue Dec 03 09:38:17 PST 2019,,,3CCZ6YKWRBWFRPSQUTK54GNYS8995P,A3TQUS51JKYUUE,Submitted,Tue Nov 26 09:50:55 PST 2019,Tue Nov 26 10:44:30 PST 2019,Fri Nov 29 10:44:30 PST 2019,,,,3215,0% (0/0),0% (0/0),0% (0/0),8.56384E+11,x,
